Uniclass Product Name,Uniclass Product Code,Uniclass System Name,Uniclass System Code,IFC Object,Property Set/Defined by,Attribute Name / IfcProperty,COBie Mapping,Template Type,Primary Measure Type,Defined Data,,Discipline,Data Template Within Model,Stage Required,Register of Assets,Support for Business Questions,Support for Compliance and Regulatory Responsibilities,Management of Capacity and Utilization,Support for Repurposing,Predicted and Actual Impacts,Operations,Maintenance and Repair,Replacement
Fans,Pr_65_67_29,Ventilation and air conditioning systems,Ss_65,IfcFanType,Pset_ManufacturerTypeInformation,InformationManufacturer,COBieTypeManufacturer,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 4,x,x,x,x,x,x,x,x,x
Fans,Pr_65_67_29,Ventilation and air conditioning systems,Ss_65,IfcFanType,Pset_ManufacturerTypeInformation,InformationModelReference,COBieTypeModelNumber,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 4,x,x,x,x,x,x,x,x,x
Fans,Pr_65_67_29,Ventilation and air conditioning systems,Ss_65,IfcFanType,Pset_ManufacturerOccurrence,SerialNumber,COBieComponentSerialNumber,p_singlevalue,IfcIdentifier,,,Building Services,Stage 3,Stage 6,x,,x,,,,x,x,x
Fans,Pr_65_67_29,Ventilation and air conditioning systems,Ss_65,IfcFanType,Pset_ServiceLife,ServiceLifeDuration,COBieTypeExpectedLife,p_boundedvalue,IfcDuration,,,Building Services,Stage 3,Stage 4,,x,,,,,x,x,x
Fans,Pr_65_67_29,Ventilation and air conditioning systems,Ss_65,IfcFanType,Pset_FanTypeCommon,NominalAirFlowRate,,p_singlevalue,IfcVolumetricFlowRateMeasure,,,Building Services,Stage 3,Stage 3,,,,,,,,x,
Fans,Pr_65_67_29,Ventilation and air conditioning systems,Ss_65,IfcFanType,Pset_FanTypeCommon,NominalTotalPressure,,p_singlevalue,IfcPressureMeasure,,,Building Services,Stage 3,Stage 3,,,,,,,,x,
Powered smoke and heat exhaust ventilators,Pr_65_67_29_64,Roof smoke ventilator systems,Ss_30_30_73_72,IfcActuatorType,,<IfcObject>Type.Name,COBieTypeName,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Powered smoke and heat exhaust ventilators,Pr_65_67_29_64,Roof smoke ventilator systems,Ss_30_30_73_72,IfcActuatorType,,<IfcObject>.Description,COBieComponentDescription,p_singlevalue,IfcText,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Powered smoke and heat exhaust ventilators,Pr_65_67_29_64,Roof smoke ventilator systems,Ss_30_30_73_72,IfcActuatorType,,<IfcObject>.name,COBieComponentName,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Powered smoke and heat exhaust ventilators,Pr_65_67_29_64,Roof smoke ventilator systems,Ss_30_30_73_72,IfcActuatorType,,PredefinedType,,p_enumeratedvalue,IfcActuatorTypeEnum,ELECTRICACTUATOR,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Powered smoke and heat exhaust ventilators,Pr_65_67_29_64,Roof smoke ventilator systems,Ss_30_30_73_72,IfcActuatorType,Pset_ManufacturerTypeInformation,InformationManufacturer,COBieTypeManufacturer,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 4,x,x,x,x,x,x,x,x,x
Powered smoke and heat exhaust ventilators,Pr_65_67_29_64,Smoke and heat exhaust ventilation systems,Ss_65_40_80_80,IfcActuatorType,,<IfcObject>Type.Name,COBieTypeName,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Powered smoke and heat exhaust ventilators,Pr_65_67_29_64,Smoke and heat exhaust ventilation systems,Ss_65_40_80_80,IfcActuatorType,,<IfcObject>.Description,COBieComponentDescription,p_singlevalue,IfcText,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Powered smoke and heat exhaust ventilators,Pr_65_67_29_64,Smoke and heat exhaust ventilation systems,Ss_65_40_80_80,IfcActuatorType,,<IfcObject>.name,COBieComponentName,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Powered smoke and heat exhaust ventilators,Pr_65_67_29_64,Smoke and heat exhaust ventilation systems,Ss_65_40_80_80,IfcActuatorType,,PredefinedType,,p_enumeratedvalue,IfcActuatorTypeEnum,ELECTRICACTUATOR,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Powered smoke and heat exhaust ventilators,Pr_65_67_29_64,Smoke and heat exhaust ventilation systems,Ss_65_40_80_80,IfcActuatorType,Pset_ManufacturerTypeInformation,InformationManufacturer,COBieTypeManufacturer,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 4,x,x,x,x,x,x,x,x,x
Smoke extract fans,Pr_65_67_29_80,Smoke extract and control systems,Ss_65_40_94_10,IfcFanType,,<IfcObject>Type.Description,COBieTypeDescription,p_singlevalue,IfcText,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Smoke extract fans,Pr_65_67_29_80,Smoke extract and control systems,Ss_65_40_94_10,IfcFanType,,<IfcObject>Type.Name,COBieTypeName,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Smoke extract fans,Pr_65_67_29_80,Smoke extract and control systems,Ss_65_40_94_10,IfcFanType,,<IfcObject>.Description,COBieComponentDescription,p_singlevalue,IfcText,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Smoke extract fans,Pr_65_67_29_80,Smoke extract and control systems,Ss_65_40_94_10,IfcFanType,,<IfcObject>.name,COBieComponentName,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Smoke extract fans,Pr_65_67_29_80,Smoke extract and control systems,Ss_65_40_94_10,IfcFanType,,PredefinedType,,p_enumeratedvalue,IfcFanTypeEnum,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Smoke extract fans,Pr_65_67_29_80,Smoke extract and control systems,Ss_65_40_94_10,IfcFanType,Pset_ManufacturerTypeInformation,InformationManufacturer,COBieTypeManufacturer,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 4,x,x,x,x,x,x,x,x,x
Smoke extract fans,Pr_65_67_29_80,Smoke extract and control systems,Ss_65_40_94_10,IfcFanType,Pset_ManufacturerTypeInformation,InformationModelReference,COBieTypeModelNumber,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 4,x,x,x,x,x,x,x,x,x
Smoke extract fans,Pr_65_67_29_80,Smoke extract and control systems,Ss_65_40_94_10,IfcFanType,Pset_ManufacturerOccurrence,SerialNumber,COBieComponentSerialNumber,p_singlevalue,IfcIdentifier,,,Building Services,Stage 3,Stage 6,x,,x,,,,x,x,x
Smoke extract fans,Pr_65_67_29_80,Smoke extract and control systems,Ss_65_40_94_10,IfcFanType,Pset_ServiceLife,ServiceLifeDuration,COBieTypeExpectedLife,p_boundedvalue,IfcDuration,,,Building Services,Stage 3,Stage 4,,x,,,,,x,x,x
Smoke extract fans,Pr_65_67_29_80,Smoke extract and control systems,Ss_65_40_94_10,IfcFanType,Pset_FanTypeCommon,NominalAirFlowRate,,p_singlevalue,IfcVolumetricFlowRateMeasure,,,Building Services,Stage 3,Stage 3,,,,,,,,x,
Smoke extract fans,Pr_65_67_29_80,Smoke extract and control systems,Ss_65_40_94_10,IfcFanType,Pset_FanTypeCommon,NominalTotalPressure,,p_singlevalue,IfcPressureMeasure,,,Building Services,Stage 3,Stage 3,,,,,,,,x,
Humidifiers and dehumidifiers,Pr_65_67_39,Ventilation and air conditioning systems,Ss_65,IfcHumidifierType,,<IfcObject>Type.Description,COBieTypeDescription,p_singlevalue,IfcText,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Humidifiers and dehumidifiers,Pr_65_67_39,Ventilation and air conditioning systems,Ss_65,IfcHumidifierType,,<IfcObject>Type.Name,COBieTypeName,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Humidifiers and dehumidifiers,Pr_65_67_39,Ventilation and air conditioning systems,Ss_65,IfcHumidifierType,,<IfcObject>.Description,COBieComponentDescription,p_singlevalue,IfcText,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Humidifiers and dehumidifiers,Pr_65_67_39,Ventilation and air conditioning systems,Ss_65,IfcHumidifierType,,<IfcObject>.name,COBieComponentName,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Humidifiers and dehumidifiers,Pr_65_67_39,Ventilation and air conditioning systems,Ss_65,IfcHumidifierType,,PredefinedType,,p_enumeratedvalue,IfcHumidifierTypeEnum,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Humidifiers and dehumidifiers,Pr_65_67_39,Ventilation and air conditioning systems,Ss_65,IfcHumidifierType,Pset_ManufacturerTypeInformation,InformationManufacturer,COBieTypeManufacturer,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 4,x,x,x,x,x,x,x,x,x
Humidifiers and dehumidifiers,Pr_65_67_39,Ventilation and air conditioning systems,Ss_65,IfcHumidifierType,Pset_ManufacturerTypeInformation,InformationModelReference,COBieTypeModelNumber,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 4,x,x,x,x,x,x,x,x,x
Humidifiers and dehumidifiers,Pr_65_67_39,Ventilation and air conditioning systems,Ss_65,IfcHumidifierType,Pset_ManufacturerOccurrence,SerialNumber,COBieComponentSerialNumber,p_singlevalue,IfcIdentifier,,,Building Services,Stage 3,Stage 6,x,,x,,,,x,x,x
Humidifiers and dehumidifiers,Pr_65_67_39,Ventilation and air conditioning systems,Ss_65,IfcHumidifierType,Pset_ServiceLife,ServiceLifeDuration,COBieTypeExpectedLife,p_boundedvalue,IfcDuration,,,Building Services,Stage 3,Stage 4,,x,,,,,x,x,x
Lightning protection and earthing components,Pr_65_70_46,Lightning protection systems,Ss_75_80_45_45,IfcBuildingElementProxy,,<IfcObject>Type.Description,COBieTypeDescription,p_singlevalue,IfcText,,,TBC,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Lightning protection and earthing components,Pr_65_70_46,Lightning protection systems,Ss_75_80_45_45,IfcBuildingElementProxy,,<IfcObject>Type.Name,COBieTypeName,p_singlevalue,IfcLabel,,,TBC,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Lightning protection and earthing components,Pr_65_70_46,Lightning protection systems,Ss_75_80_45_45,IfcBuildingElementProxy,,<IfcObject>.Description,COBieComponentDescription,p_singlevalue,IfcText,,,TBC,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Lightning protection and earthing components,Pr_65_70_46,Lightning protection systems,Ss_75_80_45_45,IfcBuildingElementProxy,,<IfcObject>.name,COBieComponentName,p_singlevalue,IfcLabel,,,TBC,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Lightning protection and earthing components,Pr_65_70_46,Lightning protection systems,Ss_75_80_45_45,IfcBuildingElementProxy,,PredefinedType,,p_enumeratedvalue,IfcBuildingElementProxyTypeEnum,,,TBC,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Low voltage power supply surge protection devices,Pr_65_72_27_48,Low voltage distribution systems,Ss_70_30_45_45,IfcProtectiveDeviceType,,<IfcObject>Type.Description,COBieTypeDescription,p_singlevalue,IfcText,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Low voltage power supply surge protection devices,Pr_65_72_27_48,Low voltage distribution systems,Ss_70_30_45_45,IfcProtectiveDeviceType,,<IfcObject>Type.Name,COBieTypeName,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Low voltage power supply surge protection devices,Pr_65_72_27_48,Low voltage distribution systems,Ss_70_30_45_45,IfcProtectiveDeviceType,,<IfcObject>.Description,COBieComponentDescription,p_singlevalue,IfcText,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Low voltage power supply surge protection devices,Pr_65_72_27_48,Low voltage distribution systems,Ss_70_30_45_45,IfcProtectiveDeviceType,,<IfcObject>.name,COBieComponentName,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Low voltage power supply surge protection devices,Pr_65_72_27_48,Low voltage distribution systems,Ss_70_30_45_45,IfcProtectiveDeviceType,,PredefinedType,,p_enumeratedvalue,IfcProtectiveDeviceTypeEnum,VARISTOR,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Low voltage power supply surge protection devices,Pr_65_72_27_48,Low voltage distribution systems,Ss_70_30_45_45,IfcProtectiveDeviceType,Pset_ManufacturerTypeInformation,InformationManufacturer,COBieTypeManufacturer,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 4,x,x,x,x,x,x,x,x,x
Low voltage power supply surge protection devices,Pr_65_72_27_48,Low voltage distribution systems,Ss_70_30_45_45,IfcProtectiveDeviceType,Pset_ManufacturerTypeInformation,InformationModelReference,COBieTypeModelNumber,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 4,x,x,x,x,x,x,x,x,x
Low voltage power supply surge protection devices,Pr_65_72_27_48,Low voltage distribution systems,Ss_70_30_45_45,IfcProtectiveDeviceType,Pset_ManufacturerOccurrence,SerialNumber,COBieComponentSerialNumber,p_singlevalue,IfcIdentifier,,,Building Services,Stage 3,Stage 6,x,,x,,,,x,x,x
Low voltage power supply surge protection devices,Pr_65_72_27_48,Low voltage distribution systems,Ss_70_30_45_45,IfcProtectiveDeviceType,Pset_ServiceLife,ServiceLifeDuration,COBieTypeExpectedLife,p_boundedvalue,IfcDuration,,,Building Services,Stage 3,Stage 4,,x,,,,,x,x,x
Automatic power factor correction equipment,Pr_65_72_43_05,High voltage distribution systems,Ss_70_30_35_35,IfcElectricDistributionPoint,,<IfcObject>Type.Description,COBieTypeDescription,p_singlevalue,IfcText,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Automatic power factor correction equipment,Pr_65_72_43_05,High voltage distribution systems,Ss_70_30_35_35,IfcElectricDistributionPoint,,<IfcObject>Type.Name,COBieTypeName,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Automatic power factor correction equipment,Pr_65_72_43_05,High voltage distribution systems,Ss_70_30_35_35,IfcElectricDistributionPoint,,<IfcObject>.Description,COBieComponentDescription,p_singlevalue,IfcText,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Automatic power factor correction equipment,Pr_65_72_43_05,High voltage distribution systems,Ss_70_30_35_35,IfcElectricDistributionPoint,,<IfcObject>.name,COBieComponentName,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Automatic power factor correction equipment,Pr_65_72_43_05,High voltage distribution systems,Ss_70_30_35_35,IfcElectricDistributionPoint,,PredefinedType,,p_enumeratedvalue,IfcElectricDistributionPointFunctionEnum,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Automatic power factor correction equipment,Pr_65_72_43_05,High voltage distribution systems,Ss_70_30_35_35,IfcElectricDistributionPoint,Pset_ManufacturerTypeInformation,InformationManufacturer,COBieTypeManufacturer,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 4,x,x,x,x,x,x,x,x,x
Automatic power factor correction equipment,Pr_65_72_43_05,High voltage distribution systems,Ss_70_30_35_35,IfcElectricDistributionPoint,Pset_ManufacturerTypeInformation,InformationModelReference,COBieTypeModelNumber,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 4,x,x,x,x,x,x,x,x,x
Automatic power factor correction equipment,Pr_65_72_43_05,High voltage distribution systems,Ss_70_30_35_35,IfcElectricDistributionPoint,Pset_ManufacturerOccurrence,SerialNumber,COBieComponentSerialNumber,p_singlevalue,IfcIdentifier,,,Building Services,Stage 3,Stage 6,x,,x,,,,x,x,x
Automatic power factor correction equipment,Pr_65_72_43_05,High voltage distribution systems,Ss_70_30_35_35,IfcElectricDistributionPoint,Pset_ServiceLife,ServiceLifeDuration,COBieTypeExpectedLife,p_boundedvalue,IfcDuration,,,Building Services,Stage 3,Stage 4,,x,,,,,x,x,x
Automatic power factor correction equipment,Pr_65_72_43_05,High voltage distribution systems,Ss_70_30_35_35,IfcElectricDistributionPoint,Pset_Warranty,WarrantyStartDate,COBieComponentWarrantyStartDate,p_singlevalue,IfcDate,,,Building Services,Stage 3,Stage 6,,,,,,,x,x,x
Automatic power factor correction equipment,Pr_65_72_43_05,High voltage distribution systems,Ss_70_30_35_35,IfcElectricDistributionPoint,Pset_Warranty,WarrantyEndDate,,p_singlevalue,IfcDate,,,Building Services,Stage 3,Stage 6,,,,,,,x,x,x
Automatic power factor correction equipment,Pr_65_72_43_05,High voltage distribution systems,Ss_70_30_35_35,IfcElectricDistributionPoint,Pset_Warranty,WarrantyPeriod,COBieTypeWarrantyDurationParts,p_singlevalue,IfcTimeMeasure,,,Building Services,Stage 3,Stage 5,,,,,,,x,x,x
Automatic power factor correction equipment,Pr_65_72_43_05,High voltage distribution systems,Ss_70_30_35_35,IfcElectricDistributionPoint,Pset_Warranty,PointOfContact,COBieTypeWarrantyGuarantorParts,p_referencevalue,IfcOrganization,,,Building Services,Stage 3,Stage 6,,,,,,,x,x,
Automatic power factor correction equipment,Pr_65_72_43_05,High voltage distribution systems,Ss_70_30_35_35,IfcElectricDistributionPoint,Pset_Warranty,WarrantyContent,COBieTypeWarrantyDescription,p_singlevalue,IfcText,,,Building Services,Stage 3,Stage 5,,,,,,,x,x,
Automatic power factor correction equipment,Pr_65_72_43_05,Low voltage distribution systems,Ss_70_30_45_45,IfcElectricDistributionPoint,,<IfcObject>Type.Description,COBieTypeDescription,p_singlevalue,IfcText,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Automatic power factor correction equipment,Pr_65_72_43_05,Low voltage distribution systems,Ss_70_30_45_45,IfcElectricDistributionPoint,,<IfcObject>Type.Name,COBieTypeName,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
